65,Revenger's Tragedy,196,Metro Tartan,-85,8,1,"39,607"
,,,,,,,
,,,,,,,
,Comment,,,,,,
,"No change on last weekend's top 15 total, but 37% down on the same weekend last year",,,,,,
,,,,,,,
,The weekend ranks 51st out of the last 52 weeks,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Apr 11 to Apr 13 2003 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,Johnny English,"3,435,342",UIP,,1,445,"3,435,342"
2,The Jungle Book 2,"1,436,730",BVI,,1,478,"1,436,730"
3,The Recruit,"533,918",BVI,-31,4,324,"3,283,874"
4,Shanghai Knights,"380,419",BVI,-49,2,370,"1,472,467"
5,S Club Seeing Double,"338,383",Col/Tri,,1,395,"338,383"
6,Blue Crush,"257,707",Momentum,-48,2,320,"983,099"
7,Just Married,"252,609",Fox,-48,4,267,"3,192,730"
8,A Man Apart,"227,353",Entm't,-57,2,301,"1,012,745"
9,Maid In Manhattan,"168,910",Col/Tri,-54,6,232,"7,859,961"
10,The Rules of Attraction,"122,452",Icon,-37,3,104,"835,861"
11,The Pianist,"94,327",Pathe,-17,12,81,"2,216,209"
12,Cradle 2 The Grave,"85,629",Warner,-61,3,112,"981,036"
13,The Core,"81,948",UIP,-75,3,166,"1,450,083"
14,Chicago,"75,458",BVI,-46,16,105,"16,111,718"
15,The Little Polar Bear,"71,408",Warner,,1,235,"71,408"
,,,,,,,
,Total,"7,562,593",,,,"3,935","44,681,646"
,,,,,,,
17,The Hours,"47,929",BVI,-43,9,49,"4,435,422"
18,Evelyn,"47,819",Pathe,-53,4,82,"1,228,113"
27,L'Homme du Train,"28,611",Pathe,-7,4,19,"234,153"
31,The Magdalene Sisters,"15,735",Momentum,-47,25,29,"1,963,758"
37,In This World,"9,346",ICA Projects,-35,3,5,"62,102"
56,The Good Thief,941,Momentum,-14,7,3,"324,673"
59,That Girl From Rio,488,Helkon SK,,1,1,488
64,Revenger's Tragedy,169,Metro Tartan,-14,9,1,"40,288"
67,Puckoon,130,Guerilla Films,-97,2,2,"5,970"
,,,,,,,
,,,,,,,
,Comment,,,,,,
,"The figure for ""The Jungle Book 2"" includes £443,384 from 371 previews",,,,,,
,,,,,,,
,"The figure for ""The Little Polar Bear"" includes £11,059 from 16 previews",,,,,,
,,,,,,,
,The weekend is 59% up on last weekend but 5% down on the same weekend last year,,,,,,
,,,,,,,
,It ranks 34th out of the last 52 weeks,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Apr 18 to Apr 20 2003 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,Johnny English,"2,529,665",UIP,-26,2,446,"8,641,414"
2,Phone Booth,"1,385,040",20th Fox,,1,254,"1,385,040"
3,How to Lose a Guy in 10 Days,"1,247,975",UIP,,1,361,"1,247,975"
4,The Jungle Book 2,"927,890",BVI,-35,2,481,"3,515,727"
5,Bulletproof Monk,"607,839",Pathe,,1,322,"607,839"
6,The Recruit,"285,973",BVI,-46,5,309,"3,884,553"
7,S Club Seeing Double,"244,091",Col/TriStar,-28,2,399,"1,042,992"
8,Shanghai Knights,"187,409",BVI,-51,3,317,"1,940,442"
9,Just Married,"91,429",20th Fox,-64,5,238,"3,488,448"
10,The Pianist,"82,924",Pathe,-12,13,88,"2,383,532"
11,Blue Crush,"80,923",Momentum,-69,3,263,"1,272,949"
12,Ghosts of the Abyss,"75,227",BVI,,1,5,"75,227"
13,The Little Polar Bear,"72,659",Warner,2,2,234,"229,972"
14,Maid In Manhattan,"72,239",Col/TriStar,-57,7,161,"8,076,118"
15,A Man Apart,"71,934",Entertainment,-68,3,172,"1,209,654"
,,,,,,,
,Total,"7,963,217",,,,"4,050","39,001,882"
,,,,,,,
25,The Hours,"27,924",BVI,-42,10,45,"4,506,294"
26,The Core,"24,433",UIP,-70,4,63,"1,529,990"
27,Evelyn,"23,070",Pathe,-52,5,62,"1,290,158"
30,L'Homme Du Train,"18,003",Pathe,-37,5,16,"273,055"
34,The Magdalene Sisters,"11,531",Momentum,-27,26,32,"1,993,841"
43,In This World,"5,758",ICA Projects,-38,4,5,"74,541"
45,Harry Potter Chamber of Secrets,"5,556",Warner,,23,75,"55,889,009"
,,,,,,,
,,,,,,,
,Comment,,,,,,
,"The figure for ""Phone Booth"" includes £131,908 from 212 previews",,,,,,
,,,,,,,
,"The figure for ""How to Lose a Guy in 10 Days"" includes £302,489 from 317 previews",,,,,,
,,,,,,,
,"The fall-off rate without previews for ""The Jungle Book 2"" is 7%",,,,,,
,,,,,,,
,The weekend is 5% up on last weekend and 12% up on the same weekend last year,,,,,,
,,,,,,,
,It ranks 30th out of the last 52 weeks,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Apr 25 to Apr 27 2003 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,Johnny English,"2,279,100",UIP,-10,3,447,"13,735,384"
2,The Jungle Book 2,"1,114,746",BVI,20,3,476,"6,134,994"
3,How to Lose a Guy in 10 Days,"978,544",UIP,-22,2,361,"3,324,556"
4,Phone Booth,"970,518",20th Fox,-30,2,255,"3,439,603"
5,Dreamcatcher,"729,525",Warner,,1,344,"729,525"
6,Welcome to Collinwood,"688,465",Helkon SK,,1,288,"688,465"
7,Bulletproof Monk,"437,928",Pathe,-28,2,318,"1,591,669"
8,S Club Seeing Double,"319,497",Col/TriStar,31,3,368,"1,838,839"
9,The 25th Hour,"198,341",BVI,,1,114,"198,341"
10,The Recruit,"169,914",BVI,-41,6,230,"4,289,538"
11,Shanghai Knights,"106,461",BVI,-43,4,212,"2,238,507"
12,The Little Polar Bear,"87,315",Warner,20,3,197,"456,649"
13,Just Married,"57,250",20th Fox,-37,6,119,"3,661,467"
14,The Pianist,"54,482",Pathe,-34,14,79,"2,512,851"
15,Blue Crush,"38,882",Momentum,-52,4,115,"1,421,761"
,,,,,,,
,Total,"8,230,968",,,,"3,923","46,262,149"
,,,,,,,
23,The Hours,"27,040",BVI,-3,11,39,"4,569,272"
28,L'Homme Du Train,"22,499",Pathe,25,6,16,"314,838"
31,The Magdalene Sisters,"18,257",Momentum,58,27,41,"2,030,188"
35,Evelyn,"12,210",Pathe,-47,6,33,"1,334,542"
42,The Core,"7,026",UIP,-71,5,13,"1,557,649"
46,In This World,"5,044",ICA Projects,-12,5,3,"87,355"
66,Revengers Tragedy,89,Metro Tartan,,11,1,"40,502"
,,,,,,,
,,,,,,,
,Comment,,,,,,
,"Without previews, the figure for ""How to Lose a Guy in 10 Days"" is an increase of 3%",,,,,,
,,,,,,,
,"The fall-off rate without previews for ""Phone Booth"" is 23%",,,,,,
,,,,,,,
,"The figure for ""Welcome to Collinwood"" includes £64,915 from 240 previews",,,,,,
,,,,,,,
,The weekend is 3% up on last weekend and 11% down on the same weekend last year,,,,,,
,,,,,,,
,It ranks 28th out of the last 52 weeks,,,,,,
,,,,,,,
,Weekend Box Office Results May 2 to May 4 2003 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,X-Men 2,"7,037,861",20th Fox,,1,449,"7,037,861"
2,Johnny English,"1,200,895",UIP,-47,4,461,"15,592,197"
3,How to Lose a Guy in 10 Days,"752,743",UIP,-23,3,352,"4,572,077"
4,Phone Booth,"691,595",20th Fox,-29,3,273,"4,588,049"
5,The Jungle Book 2,"451,821",BVI,-59,4,448,"6,803,330"
6,Dreamcatcher,"346,700",Warner,-52,2,335,"1,396,974"
7,Welcome to Collinwood,"325,831",Helkon SK,-53,2,287,"1,296,374"
8,S Club Seeing Double,"128,301",Col/TriStar,-60,4,350,"2,017,582"
9,The 25th Hour,"125,451",BVI,-37,2,111,"436,127"
10,Bulletproof Monk,"124,874",Pathe,-71,3,256,"1,880,343"
11,The Recruit,"54,382",BVI,-68,7,92,"4,417,454"
12,The Heart of Me,"52,466",Pathe,,1,41,"52,466"
13,Half Past Dead,"45,708",Col/TriStar,,1,73,"45,708"
14,The Leopard,"39,102",bfi,,1,5,"39,102"
15,The Little Polar Bear,"35,377",Warner,-59,4,179,"504,759"
,,,,,,,
,Total,"11,413,107",,,,"3,712","50,680,403"
,,,,,,,
17,The Pianist,"29,680",Pathe,-46,15,49,"2,582,269"
18,Heartlands,"26,493",BVI,,1,31,"26,493"
25,The Hours,"14,823",BVI,,,,"14,823"
32,L'Homme du Train,"9,802",Pathe,-56,7,10,"341,525"
34,The Magdalene Sisters,"9,115",Momentum,-50,28,18,"2,057,920"
38,Evelyn,"8,209",Pathe,-33,7,29,"1,355,249"
43,Pure,"6,136",Artificial Eye,,1,8,"6,136"
44,In This World,"5,780",ICA,15,6,6,"96,351"
53,The Core,"1,562",UIP,-78,6,2,"1,562,375"
68,Revenger's Tragedy,183,Metro Tartan,106,12,1,"41,455"
,,,,,,,
,,,,,,,
,Comment,,,,,,
,"The figure for ""X-Men 2"" includes £1,123,450 on Thursday",,,,,,
,,,,,,,
,"The fall-off rate without previews for ""Welcome to Collinwood"" is 48%",,,,,,
,,,,,,,
,The weekend is 39% up on last weekend and 50% up on the same weekend last year,,,,,,
,,,,,,,
,It ranks 12th out of the last 52 weeks,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results May 9 to May 11 2003 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,X-Men 2,"3,079,985",20th Fox,-56,2,454,"13,511,804"
2,Old School,"742,478",UIP,,1,316,"742,478"
3,Johnny English,"713,416",UIP,-41,5,415,"16,989,316"
4,Darkness Falls,"483,739",Col/TriStar,,1,295,"483,739"
5,How to Lose a Guy in 10 Days,"474,990",UIP,-37,4,334,"5,537,385"
6,Phone Booth,"464,682",20th Fox,-33,4,273,"5,475,639"
7,Hope Springs,"366,352",BVI,,1,303,"366,352"
8,The Jungle Book 2,"257,873",BVI,-43,5,429,"7,354,022"
9,I Capture the Castle,"138,142",Momentum,,1,76,"138,142"
10,Welcome to Collinwood,"129,317",Redbus,-60,3,183,"1,630,316"
11,Dreamcatcher,"128,615",Warner,-63,3,211,"1,752,472"
12,S Club Seeing Double,"74,071",Col/TriStar,-42,5,314,"2,169,909"
13,The 25th Hour,"57,480",BVI,-54,3,56,"586,967"
14,Bulletproof Monk,"40,010",Pathe,-68,4,110,"2,009,003"
15,The Leopard (re),"36,470",bfi,-7,2,5,"112,329"
,,,,,,,
,Total,"7,187,620",,,,"3,774","58,859,873"
,,,,,,,
17,The Pianist,"23,039",Pathe,-22,16,40,"2,636,823"
26,Heartlands,"11,522",Buena Vista,-57,2,22,"57,520"
38,The Hours,"6,262",Buena Vista,-58,13,7,"4,633,131"
39,The Magdalene Sisters,"6,179",Momentum,-32,29,25,"2,076,407"
43,In This World,"5,278",ICA Projects,-9,7,5,"107,378"
50,Pure,"3,760",Artificial Eye,-39,2,9,"17,215"
56,Evelyn,"1,629",Pathe,-80,8,12,"1,366,519"
69,Revenger's Tragedy,140,Metro Tartan,-24,13,2,"41,770"
,,,,,,,
,,,,,,,
,Comment,,,,,,
,"The fall-off rate for ""X-Men 2"" without Thursday's figures is 48%",,,,,,
,,,,,,,
,"The figure for ""Old School"" includes £105,971 from 270 previews",,,,,,
,,,,,,,
,The weekend is 37% down on last weekend but 24% up on the same weekend last year,,,,,,
,,,,,,,
,It ranks 40th out of the last 52 weeks,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results May 16 to May 18 2003 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,X-Men 2,"2,115,011",20th Fox,-31,3,468,"16,748,141"
2,Kangaroo Jack,"764,917",Warner,,1,373,"764,917"
3,Johnny English,"592,585",UIP,-17,6,392,"17,805,697"
4,Old School,"488,877",UIP,-34,2,311,"1,534,732"
5,Darkness Falls,"426,853",Col/TriStar,-12,2,283,"1,136,091"
6,How to Lose a Guy in 10 Days,"372,437",UIP,-22,5,293,"6,147,160"
7,Phone Booth,"364,493",20th Fox,-22,5,263,"6,059,605"
8,The Jungle Book 2,"246,896",BVI,-4,6,391,"7,637,281"
9,Hope Springs,"230,090",BVI,-37,2,287,"805,138"
10,The Actors,"226,860",Momentum,,1,270,"226,860"
11,Secretary,"165,318",Metro,,1,30,"165,318"
12,I Capture the Castle,"114,758",Momentum,-17,2,73,"357,162"
13,Armaan,"111,124",Eros,,1,27,"111,124"
14,Antwone Fisher,"59,976",20th Fox,,1,46,"59,976"
15,To Kill a King,"59,701",Pathe,,1,53,"59,701"
,,,,,,,
,Total,"6,339,896",,,,"3,560","59,618,903"
,,,,,,,
16,S Club Seeing Double,"46,171",Col/TriStar,-38,6,199,"2,221,376"
24,Extreme Ops,"14,751",UIP,,1,24,"14,751"
26,The Pianist,"14,141",Pathe,-39,17,21,"2,676,143"
35,L'Homme du Train,"6,700",Pathe,-18,9,7,"370,769"
36,The Hours,"6,317",BVI,0,14,6,"4,647,908"
39,The Last Great Wilderness,"5,066",Feature Film Co,-41,2,8,"19,280"
41,The Magdalene Sisters,"4,881",Momentum,-21,30,24,"2,093,624"
43,In This World,"3,340",ICA Projects,-37,8,5,"115,180"
45,Heartlands,"2,598",BVI,-78,3,5,"69,494"
57,Shanghai Knights,742,BVI,-87,7,8,"2,308,878"
61,Pure,595,Artificial Eye,-84,3,2,"22,874"
65,Revenger's Tragedy,20,Metro Tartan,-86,14,1,"42,278"
,,,,,,,
,,,,,,,
,Comment,,,,,,
,"The fall-off rate without previews for ""Old School"" is 24%",,,,,,
,,,,,,,
,"The figure for ""Antwone Fisher"" includes £4,945 from 46 previews",,,,,,
,,,,,,,
,The weekend is 12% down on last weekend and 58% down on the same weekend last year,,,,,,
,,,,,,,
,It ranks 44th out of the last 52 weeks,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results May 23 to May 25 2003 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,The Matrix Reloaded,"12,165,276",Warner,,1,481,"12,165,276"
2,X-Men 2,"903,221",20th Fox,-57,4,445,"18,303,458"
3,Kangaroo Jack,"529,077",Warner,-31,2,382,"1,476,599"
4,Johnny English,"351,748",UIP,-41,7,375,"18,305,144"
5,Old School,"173,313",UIP,-65,3,255,"1,896,078"
6,The Hot Chick,"169,452",BVI,,1,218,"169,452"
7,Darkness Falls,"158,173",Col/TriStar,-63,3,250,"1,441,998"
8,How to Lose a Guy in 10 Days,"157,751",UIP,-58,6,211,"6,433,907"
9,The Jungle Book 2,"152,680",BVI,-38,7,393,"7,807,853"
10,Phone Booth,"140,288",20th Fox,-62,6,214,"6,340,355"
11,Secretary,"121,899",Metro,-26,2,42,"386,863"
12,Andaaz,"101,504",Tip Top,,1,32,"101,504"
13,I Capture the Castle,"69,546",Momentum,-39,3,65,"500,338"
14,Hope Springs,"59,312",BVI,-74,3,113,"958,336"
15,Armaan,"55,446",Eros,-50,2,27,"213,524"
,,,,,,,
,Total,"15,308,686",,,,"3,503","76,500,685"
,,,,,,,
17,The Actors,"42,203",Momentum,-81,2,121,"382,016"
19,To Kill a King,"34,503",Pathe,-42,2,37,"130,265"
20,S Club Seeing Double,"24,476",Col/TriStar,-47,7,191,"2,247,995"
28,The Pianist,"9,258",Pathe,-35,18,11,"2,704,446"
29,The Hours,"8,214",BVI,30,15,9,"4,664,318"
41,Extreme Ops,"1,869",UIP,-87,2,6,"22,490"
44,The Magdalene Sisters,"1,710",Momentum,-65,31,9,"2,108,526"
46,In this World,"1,614",ICA,-52,9,4,"121,365"
48,The Last Great Wilderness,"1,029",Feature Film Co,-80,3,5,"23,408"
53,Pure,824,Artificial Eye,39,4,3,"24,272"
56,L'Homme du Train,464,Pathe,-93,10,1,"376,205"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,,,,,,,
,"The figure for ""The Matrix Reloaded"" includes £3,267,952 from 468 previews",,,,,,
,,,,,,,
,The weekend is 141% up on last weekend and 55% up on the same weekend last year,,,,,,
,,,,,,,
,It ranks 4th out of the last 52 weeks,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results May 30 to Jun 1 2003 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,The Matrix Reloaded,"3,783,905",Warner,-69,2,481,"21,978,201"
2,Bringing Down the House,"1,133,139",BVI,,1,388,"1,133,139"
3,X-Men 2,"454,234",20th Fox,-50,5,414,"19,540,997"
4,Kangaroo Jack,"310,422",Warner,-41,3,377,"2,376,668"
5,Ripley's Game,"244,457",Entertainment,,1,252,"244,457"
6,Johnny English,"181,274",UIP,-48,8,325,"18,830,322"
7,Old School,"89,668",UIP,-48,4,182,"2,116,703"
8,The Jungle Book 2,"87,934",BVI,-42,8,359,"8,078,774"
9,How to Lose a Guy in 10 Days,"82,513",UIP,-48,7,164,"6,656,373"
10,Secretary,"79,953",Metro,-34,3,56,"567,387"
11,Darkness Falls,"71,650",Col/TriStar,-55,4,183,"1,624,200"
12,Phone Booth,"70,123",20th Fox,-50,7,160,"6,508,292"
13,The Hot Chick,"68,045",BVI,-60,2,196,"405,450"
14,Andaaz,"49,986",Tip Top,-51,2,32,"233,322"
15,I Capture the Castle,"44,334",Momentum,-36,4,74,"616,930"
,,,,,,,
,Total,"6,751,637",,,,"3,643","90,911,215"
,,,,,,,
19,Hope Springs,"17,504",BVI,-71,4,47,"1,023,352"
20,The Actors,"16,454",Momentum,-61,3,38,"428,269"
22,To Kill a King,"13,675",Pathe,-60,3,33,"168,918"
23,S Club Seeing Double,"12,981",Col/TriStar,-47,8,121,"2,297,785"
29,The Hours,"7,150",BVI,-13,16,36,"4,680,193"
35,The Pianist,"3,886",Pathe,-58,19,9,"2,714,437"
45,In This World,"1,548",ICA,-4,10,4,"124,482"
46,Extreme Ops,"1,305",UIP,-30,3,3,"25,078"
49,The Last Great Wilderness,876,Feature Film Co,-15,4,7,"25,356"
56,The Magdalene Sisters,431,Momentum,-75,32,4,"2,115,896"
59,Pure,302,Artificial Eye,-63,5,3,"25,347"
,,,,,,,
,Comments,,,,,,
,,,,,,,
,"The fall-off rate without previews for ""The Matrix Reloaded"" is 58%",,,,,,
,,,,,,,
,"The figure for ""Bringing Down the House"" includes £259,694 from 275 previews",,,,,,
,,,,,,,
,The weekend is 56% down on last weekend but 8% up on the same weekend last year,,,,,,
,,,,,,,
,It ranks 42nd out of the last 52 weeks,,,,,,
,,,,,,,
,Weekend Box Office Results Jun 6 to Jun 8 2003 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,The Matrix Reloaded,"2,485,938",Warner,-34,3,473,"26,660,495"
2,Anger Management,"1,768,335",Col/TriStar,,1,431,"1,768,335"
3,Bringing Down the House,"754,488",BVI,-33,2,390,"2,387,360"
4,The Hunted,"394,122",Redbus,,1,280,"394,122"
5,X-Men 2,"332,741",20th Fox,-27,6,340,"20,105,363"
6,Kangaroo Jack,"258,814",Warner,-17,4,372,"2,754,723"
7,Ripley's Game,"197,249",Entertainment,-19,2,242,"632,584"
8,Johnny English,"152,589",UIP,-16,9,283,"19,064,424"
9,Secretary,"85,615",Metro,7,4,59,"731,693"
10,The Jungle Book 2,"69,634",BVI,-21,9,302,"8,171,735"
11,I Capture the Castle,"51,089",Momentum,15,5,77,"725,775"
12,How to Lose a Guy in 10 Days,"47,942",UIP,-42,8,93,"7,070,959"
13,Phone Booth,"37,544",20th Fox,-46,8,100,"6,609,312"
14,Old School,"37,030",UIP,-59,5,86,"2,227,040"
15,Dark Water,"34,978",Metro,,1,15,"34,978"
,,,,,,,
,Total,"6,708,108",,,,"3,543","99,338,898"
,,,,,,,
26,To Kill a King,"8,248",Pathe,-40,4,17,"190,375"
31,S Club Seeing Double,"5,876",Col/TriStar,-55,9,52,"2,306,538"
32,Hope Springs,"5,448",BVI,-69,5,16,"1,048,187"
35,The Pianist,"4,051",Pathe,4,20,7,"2,727,537"
36,The Actors,"4,023",Momentum,-76,4,10,"449,391"
40,The Hours,"3,561",BVI,-50,17,4,"4,693,247"
50,In This World,"1,965",ICA,27,11,5,"128,268"
55,The Last Great Wilderness,733,Feature Film Co,-16,5,4,"26,649"
63,Extreme Ops,237,UIP,-82,4,1,"26,562"
64,Pure,128,Artificial Eye,-58,6,1,"26,152"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,"The fall-off rate without previews for ""Bringing Down the House"" is 14%",,,,,,
,,,,,,,
,"The figure for ""The Hunted"" includes £42,367 from 205 previews",,,,,,
,,,,,,,
,The weekend is 1% down on last week but 10% up on the same weekend last year,,,,,,
,,,,,,,
,It ranks 43rd out of the last 52 weeks,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Jun 13 to Jun 15 2003 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,The Matrix Reloaded,"1,071,551",Warner,-57,4,457,"28,918,526"
2,Anger Management,"850,035",Col/TriStar,-52,2,433,"3,530,774"
3,Identity,"719,468",Col/TriStar,,1,342,"719,468"
4,Dumb and Dumberer: When Harry,"673,202",Entertainment,,1,350,"673,202"
5,Bringing Down the House,"332,953",BVI,-56,3,343,"3,010,567"
6,Chalte Chalte,"289,883",Eros,,1,37,"289,883"
7,A Guy Thing,"134,956",20th Fox,,1,196,"134,956"
8,X-Men 2,"133,256",20th Fox,-60,7,288,"20,363,864"
9,The Hunted,"102,386",Redbus,-74,2,247,"682,406"
10,Kangaroo Jack,"98,994",Warner,-62,5,353,"2,898,633"
11,Igby Goes Down ,"86,581",Optimum,,1,47,"86,581"
12,Johnny English,"53,989",UIP,-65,10,230,"19,160,315"
13,Ripley's Game,"44,878",Entertainment,-77,3,102,"781,708"
14,Secretary,"40,071",Metro,-53,5,60,"829,624"
15,Cradle 2 the Grave,"25,581",Warner,N/A,12,49,"1,152,080"
,,,,,,,
,Total,"4,657,784",,,,3534,"83,232,587"
,,,,,,,
29,To Kill a King,"3,887",Pathe,-53,5,11,"201,147"
38,Hope Springs,"2,680",BVI,-51,6,7,"1,054,963"
41,The Pianist,"2,243",Pathe,-45,21,6,"2,739,002"
50,The Actors,"1,162",Momentum,-71,5,5,"453,956"
51,In This World,"1,138",ICA,-42,12,4,"131,463"
,,,,,,,
,,,,,,,
,Weekend Box Office Results Jun 20 to Jun 22 2003 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,2 Fast 2 Furious,"2,747,875",UIP,,1,424,"2,747,875"
2,The Matrix Reloaded,"644,219",Warner,-40,5,386,"30,302,872"
3,Identity,"515,364",Col/TriStar,-28,2,346,"1,814,195"
4,Anger Management,"457,071",Col/TriStar,-46,3,403,"4,636,768"
5,Dumb and Dumberer: When Harry,"290,238",Entertainment,-57,2,348,"1,274,514"
6,Basic,"248,088",Icon,,1,311,"248,088"
7,Chalte Chalte,"140,414",Eros,-52,2,37,"538,516"
8,Bringing Down the House,"139,666",BVI,-58,4,259,"3,342,443"
9,Kangaroo Jack,"82,877",Warner,-16,6,318,"3,006,995"
10,Igby Goes Down,"59,773",Optimum,-31,2,47,"239,455"
11,X-Men 2,"54,050",20th Fox,-59,8,201,"20,500,928"
12,A Guy Thing,"46,809",20th Fox,-65,2,189,"292,230"
13,Etre et Avoir,"33,314",Metro,,1,10,"33,314"
14,Johnny English,"28,565",UIP,-47,11,155,"19,209,597"
15,Summer Things,"27,609",UGC,,1,13,"27,609"
,,,,,,,
,Total,"5,515,932",,,,"3,447","88,215,399"
,,,,,,,
22,Ripley's Game,"15,637",Entertainment,-65,4,42,"839,364"
25,I'll Be There,"14,829",Warner,,1,78,"14,829"
27,I Capture the Castle,"12,175",Momentum,-38,7,50,"852,718"
37,Hope Springs,"2,109",BVI,-21,7,3,"1,060,368"
46,To Kill a King,"1,329",Pathe,-66,6,8,"206,831"
47,The Pianist,"1,298",Pathe,-42,22,3,"2,750,019"
49,The Actors,770,Momentum,-34,6,4,"456,330"
56,In this World,467,ICA,-59,13,3,"133,491"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,,,,,,,
,"The figure for ""2 Fast 2 Furious"" includes £320,803 from 374 previews",,,,,,
,,,,,,,
,"The fall-off rate without previews for ""Chalte Chalte"" is 45%",,,,,,
,,,,,,,
,"The fall-off rate without previews for ""Igby Goes Down"" is 21%",,,,,,
,,,,,,,
,"The figure for ""Summer Things"" includes £4,213 from 13 previews",,,,,,
,,,,,,,
,"The weekend is 18% up on last weekend, but 23% down on the same weekend last year",,,,,,
,,,,,,,
,It ranks 47th out of the last 52 weeks,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,Weekend Box Office Results Jun 27 to Jun 29 2003 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,Bruce Almighty,"7,260,467",BVI,,1,446,"7,260,467"
2,2 Fast 2 Furious,"1,132,071",UIP,-59,2,424,"4,958,135"
3,The Matrix Reloaded,"418,911",Warner,-35,6,336,"31,118,802"
4,Wrong Turn ,"370,562",Pathe,,1,253,"370,562"
5,Identity,"311,462",Col/TriStar,-40,3,330,"2,477,981"
6,Anger Management,"247,396",Col/TriStar,-46,4,341,"5,237,489"
7,Nicholas Nickleby,"222,376",20th Fox,,1,204,"222,376"
8,Main Prem Ki Diwani Hoon,"159,003",Yash Raj,,1,34,"159,003"
9,Dumb and Dumberer: When Harry,"114,599",Entertainment,-61,3,323,"1,557,289"
10,Basic,"92,562",Icon,-63,2,258,"513,710"
11,Biker Boyz,"65,412",UIP,,1,139,"65,412"
12,Kangaroo Jack,"61,829",Warner,-25,7,299,"3,084,288"
13,Chalte Chalte,"60,325",Eros,-57,3,42,"655,104"
14,Bringing Down the House,"36,071",BVI,-74,5,102,"3,484,651"
15,Igby Goes Down,"33,638",Optimum,-44,3,36,"332,721"
,,,,,,,
,Total,"10,586,684",,,,"3,567","61,497,990"
,,,,,,,
17,Feardotcom,"23,025",Col/TriStar,,1,78,"23,025"
26,Johnny English,"11,555",UIP,-60,12,86,"19,231,702"
28,Ripley's Game,"10,497",Entertainment,-33,5,15,"864,994"
31,I Capture the Castle,"5,268",Momentum,-57,8,24,"876,970"
45,I'll be there,"1,039",Warner,-93,2,21,"27,101"
51,In this World,542,ICA,16,14,2,"138,735"
64,The Actors,9,Momentum,-99,7,1,"457,765"
,,,,,,,
,,,,,,,
,Comments,,,,,,
,,,,,,,
,"The figure for ""Bruce Almighty"" includes £2,230,457 from 408 previews",,,,,,
,,,,,,,
,"The fall-off rate without previews for ""2 Fast 2 Furious"" is 53%",,,,,,
,,,,,,,
,"The weekend is 92% up on last weekend, and 81% up on the same weekend last year",,,,,,
,,,,,,,
,It ranks 17th out of the last 52 weeks,,,,,,
,,,,,,,
,Weekend Box Office Results Jul 4 to Jul 6 2003 - United Kingdom,,,,,,
,,,,,,,
,Title,Gross,Distr,% chg,Week #,Sites,Cum to date
1,Charlie's Angels: Full Throttle,"3,273,078",Col/TriStar,,1,473,"3,273,078"
2,Bruce Almighty,"3,259,211",BVI,-55,2,446,"13,391,991"
3,2 Fast 2 Furious,"624,299",UIP,-45,3,395,"6,167,855"
4,The Matrix Reloaded,"309,485",Warner,-26,7,275,"31,722,319"
5,Wrong Turn ,"270,860",Pathe,-27,2,252,"926,649"
6,Identity,"202,211",Col/TriStar,-35,4,256,"2,903,357"
7,Nicholas Nickleby,"182,242",20th Fox,-18,2,203,"634,146"
8,Anger Management,"134,736",Col/TriStar,-46,5,207,"5,544,362"
